Price,Close
Ticker,WIPRO.NS
Date,
2025-06-19,253.90179443359375
2025-06-20,254.81959533691406
2025-06-23,251.66468811035156
2025-06-24,253.31863403320312
2025-06-25,257.5633850097656
2025-06-26,256.7125244140625
2025-06-27,253.3950958251953
2025-06-30,254.2842254638672
2025-07-01,252.91708374023438
2025-07-02,255.2593536376953
2025-07-03,255.30715942382812
2025-07-04,258.1752624511719
2025-07-07,255.97637939453125
2025-07-08,257.7928161621094
2025-07-09,256.024169921875
2025-07-10,253.3950958251953
2025-07-11,246.94190979003906
2025-07-14,243.07000732421875
2025-07-15,246.0814971923828
2025-07-16,251.24403381347656
2025-07-17,249.1407928466797
2025-07-18,255.21157836914062
2025-07-21,248.90179443359375
2025-07-22,248.28036499023438
2025-07-23,249.9055938720703
2025-07-24,250.33583068847656
2025-07-25,247.8023681640625
2025-07-28,243.75680541992188
2025-07-29,245.46275329589844
2025-07-30,243.90301513671875
2025-07-31,242.05084228515625
2025-08-01,236.64051818847656
2025-08-04,239.8574676513672
2025-08-05,239.7209930419922
2025-08-06,233.92074584960938
2025-08-07,236.2213592529297
2025-08-08,233.0336456298828
2025-08-11,235.53895568847656
2025-08-12,235.63644409179688
2025-08-13,235.56820678710938
2025-08-14,240.5983428955078
2025-08-18,239.0386199951172
2025-08-19,240.7445831298828
2025-08-20,244.52691650390625
2025-08-21,243.62033081054688
2025-08-22,242.38229370117188
2025-08-25,247.451416015625
2025-08-26,245.6869659423828
2025-08-28,244.34169006347656
2025-08-29,243.13291931152344
2025-09-01,244.0590057373047
2025-09-02,244.61463928222656
2025-09-03,243.2791290283203
2025-09-04,238.80465698242188
2025-09-05,237.53736877441406
2025-09-08,236.41632080078125
2025-09-09,242.8794403076172
2025-09-10,249.31333923339844
2025-09-11,247.5196533203125
2025-09-12,245.5992431640625
2025-09-15,244.95584106445312
2025-09-16,247.61712646484375
2025-09-17,247.75360107421875
2025-09-18,250.46363830566406
2025-09-19,249.44007873535156
2025-09-22,244.02975463867188
2025-09-23,243.34738159179688
2025-09-24,238.43421936035156
2025-09-25,235.90940856933594
2025-09-26,229.8166961669922
2025-09-29,233.60879516601562
2025-09-30,233.3455810546875
2025-10-01,235.0028076171875
2025-10-03,234.91506958007812
2025-10-06,236.0361328125
2025-10-07,237.40089416503906
2025-10-08,238.1222686767578
2025-10-09,240.1986541748047
2025-10-10,242.44078063964844
2025-10-13,238.96063232421875
2025-10-14,242.16781616210938
2025-10-15,243.91278076171875
2025-10-16,247.4221649169922
2025-10-17,234.8370819091797
2025-10-20,235.1685333251953
2025-10-21,235.28550720214844
2025-10-23,238.15151977539062
