Price,Close
Ticker,LT.NS
Date,
2025-06-19,3586.07373046875
2025-06-20,3626.577880859375
2025-06-23,3549.03515625
2025-06-24,3569.93115234375
2025-06-25,3584.7861328125
2025-06-26,3624.201171875
2025-06-27,3643.611572265625
2025-06-30,3634.302490234375
2025-07-01,3631.232421875
2025-07-02,3562.008544921875
2025-07-03,3548.242919921875
2025-07-04,3559.830078125
2025-07-07,3546.757568359375
2025-07-08,3571.515625
2025-07-09,3545.073974609375
2025-07-10,3540.122314453125
2025-07-11,3506.352294921875
2025-07-14,3462.08447265625
2025-07-15,3460.202880859375
2025-07-16,3469.908203125
2025-07-17,3440.396484375
2025-07-18,3431.285400390625
2025-07-21,3468.91796875
2025-07-22,3431.08740234375
2025-07-23,3451.19091796875
2025-07-24,3443.862548828125
2025-07-25,3409.59716796875
2025-07-28,3389.097412109375
2025-07-29,3461.78759765625
2025-07-30,3629.64794921875
2025-07-31,3601.324462890625
2025-08-01,3552.6005859375
2025-08-04,3595.976806640625
2025-08-05,3617.26904296875
2025-08-06,3593.302734375
2025-08-07,3606.375244140625
2025-08-08,3572.7041015625
2025-08-11,3632.916015625
2025-08-12,3650.44482421875
2025-08-13,3657.97119140625
2025-08-14,3641.432861328125
2025-08-18,3599.938232421875
2025-08-19,3578.052001953125
2025-08-20,3557.55224609375
2025-08-21,3577.65576171875
2025-08-22,3561.018310546875
2025-08-25,3568.247802734375
2025-08-26,3507.04541015625
2025-08-28,3525.66357421875
2025-08-29,3566.16796875
2025-09-01,3563.593017578125
2025-09-02,3540.3203125
2025-09-03,3565.969970703125
2025-09-04,3557.849365234375
2025-09-05,3519.2265625
2025-09-08,3495.458740234375
2025-09-09,3490.903076171875
2025-09-10,3515.661376953125
2025-09-11,3505.4609375
2025-09-12,3545.173095703125
2025-09-15,3551.510986328125
2025-09-16,3632.32177734375
2025-09-17,3649.8505859375
2025-09-18,3650.345703125
2025-09-19,3639.84814453125
2025-09-22,3609.2470703125
2025-09-23,3622.220458984375
2025-09-24,3638.263916015625
2025-09-25,3609.14794921875
2025-09-26,3693.425048828125
2025-09-29,3652.722412109375
2025-09-30,3623.60693359375
2025-10-01,3634.797607421875
2025-10-03,3696.990234375
2025-10-06,3700.8525390625
2025-10-07,3693.623046875
2025-10-08,3693.72216796875
2025-10-09,3732.740966796875
2025-10-10,3747.397705078125
2025-10-13,3733.0380859375
2025-10-14,3708.081787109375
2025-10-15,3791.665283203125
2025-10-16,3824.4453125
2025-10-17,3802.261962890625
2025-10-20,3835.23974609375
2025-10-21,3850.58984375
2025-10-23,3880.794921875
2025-10-24,3867.128173828125
2025-10-27,3885.845703125
2025-10-28,3934.37158203125
2025-10-29,3919.81396484375
2025-10-30,3948.929443359375
2025-10-31,3991.909423828125
2025-11-03,3941.9970703125
2025-11-04,3886.439697265625
2025-11-06,3844.053955078125
2025-11-07,3844.945068359375
2025-11-10,3880.596923828125
2025-11-11,3916.74365234375
2025-11-12,3916.34765625
2025-11-13,3963.7841796875
2025-11-14,3965.665771484375
2025-11-17,3988.740478515625
2025-11-18,3960.912353515625
2025-11-19,3980.718994140625
2025-11-20,3998.3466796875
2025-11-21,3985.967529296875
2025-11-24,3974.47998046875
2025-11-25,3958.040283203125
2025-11-26,4022.708740234375
2025-11-27,4041.822021484375
2025-11-28,4030.2353515625
2025-12-01,4033.80029296875
2025-12-02,3991.513427734375
2025-12-03,3949.424560546875
