Price,Close
Ticker,TCS.NS
Date,
2025-06-19,3294.370849609375
2025-06-20,3305.627685546875
2025-06-23,3265.121826171875
2025-06-24,3262.042724609375
2025-06-25,3314.38330078125
2025-06-26,3311.496826171875
2025-06-27,3310.82373046875
2025-06-30,3330.93212890625
2025-07-01,3299.855224609375
2025-07-02,3293.697265625
2025-07-03,3272.049072265625
2025-07-04,3290.329833984375
2025-07-07,3282.53662109375
2025-07-08,3277.24462890625
2025-07-09,3255.69287109375
2025-07-10,3253.960693359375
2025-07-11,3142.352294921875
2025-07-14,3100.691650390625
2025-07-15,3129.171142578125
2025-07-16,3121.2548828125
2025-07-17,3098.181640625
2025-07-18,3079.549072265625
2025-07-21,3048.94580078125
2025-07-22,3050.297607421875
2025-07-23,3069.122802734375
2025-07-24,3039.098876953125
2025-07-25,3027.32080078125
2025-07-28,2972.775146484375
2025-07-29,2950.281494140625
2025-07-30,2947.96435546875
2025-07-31,2931.74560546875
2025-08-01,2899.11474609375
2025-08-04,2968.044677734375
2025-08-05,2957.907958984375
2025-08-06,2927.401123046875
2025-08-07,2941.5927734375
2025-08-08,2931.359130859375
2025-08-11,2935.607421875
2025-08-12,2930.393798828125
2025-08-13,2931.166259765625
2025-08-14,2917.7470703125
2025-08-18,2907.03125
2025-08-19,2911.8583984375
2025-08-20,2991.40771484375
2025-08-21,2995.26953125
2025-08-22,2948.3505859375
2025-08-25,3031.954833984375
2025-08-26,3047.980712890625
2025-08-28,2986.677001953125
2025-08-29,2977.988525390625
2025-09-01,3004.92333984375
2025-09-02,3003.861328125
2025-09-03,2990.345703125
2025-09-04,2988.608154296875
2025-09-05,2942.84765625
2025-09-08,2914.561279296875
2025-09-09,2943.909423828125
2025-09-10,3002.413330078125
2025-09-11,3016.1220703125
2025-09-12,3025.00390625
2025-09-15,3004.247314453125
2025-09-16,3036.87841796875
2025-09-17,3063.040771484375
2025-09-18,3066.805908203125
2025-09-19,3059.565185546875
2025-09-22,2967.465576171875
2025-09-23,2956.459716796875
2025-09-24,2930.393798828125
2025-09-25,2855.092041015625
2025-09-26,2798.809326171875
2025-09-29,2795.912841796875
2025-09-30,2788.479248046875
2025-10-01,2813.38671875
2025-10-03,2801.51220703125
2025-10-06,2885.019775390625
2025-10-07,2870.828125
2025-10-08,2922.4775390625
2025-10-09,2955.7841796875
2025-10-10,2923.53955078125
2025-10-13,2903.169677734375
2025-10-14,2857.89208984375
2025-10-15,2877.756591796875
2025-10-16,2878.628662109375
2025-10-17,2870.391845703125
2025-10-20,2921.749267578125
2025-10-21,2913.512939453125
2025-10-23,2977.951904296875
2025-10-24,2968.26171875
2025-10-27,2989.2890625
2025-10-28,2963.1259765625
2025-10-29,2962.83544921875
2025-10-30,2941.226318359375
2025-10-31,2963.222900390625
2025-11-03,2923.2998046875
2025-11-04,2897.5244140625
2025-11-06,2917.582763671875
2025-11-07,2899.074951171875
2025-11-10,2931.439453125
2025-11-11,2952.56396484375
2025-11-12,3034.735595703125
2025-11-13,3009.444580078125
2025-11-14,3009.7353515625
2025-11-17,3006.052978515625
2025-11-18,2991.421142578125
2025-11-19,3050.142822265625
2025-11-20,3047.3330078125
2025-11-21,3052.952880859375
2025-11-24,3043.84423828125
2025-11-25,3022.526123046875
2025-11-26,3064.87158203125
2025-11-27,3039.386962890625
2025-11-28,3040.2587890625
2025-12-01,3036.285888671875
2025-12-02,3038.5146484375
2025-12-03,3081.441650390625
2025-12-04,3129.11669921875
2025-12-05,3137.837890625
2025-12-08,3136.190673828125
2025-12-09,3108.86474609375
2025-12-10,3090.356689453125
2025-12-11,3092.972900390625
2025-12-12,3120.6865234375
2025-12-15,3130.0859375
2025-12-16,3105.763916015625
2025-12-17,3118.0703125
2025-12-18,3179.117919921875
2025-12-19,3180.280517578125
2025-12-22,3221.850830078125
2025-12-23,3207.41259765625
2025-12-24,3216.1337890625
2025-12-26,3178.342529296875
2025-12-29,3150.7255859375
2025-12-30,3146.17138671875
2025-12-31,3106.82958984375
2026-01-01,3127.37255859375
2026-01-02,3149.950439453125
2026-01-05,3116.4228515625
2026-01-06,3154.892578125
2026-01-07,3193.458984375
2026-01-08,3104.600830078125
2026-01-09,3108.380126953125
2026-01-12,3139.19482421875
2026-01-13,3166.71435546875
2026-01-14,3093.554443359375
2026-01-15,3093.554443359375
2026-01-16,3163.8017578125
2026-01-19,3121.278564453125
2026-01-20,3060.798583984375
2026-01-21,3080.826904296875
2026-01-22,3108.2548828125
2026-01-23,3120.193115234375
2026-01-27,3115.75341796875
2026-01-28,3157.290283203125
2026-01-29,3102.335205078125
2026-01-30,3082.109375
2026-02-02,3127.1982421875
2026-02-03,3182.153076171875
2026-02-04,2958.979248046875
2026-02-05,2951.480712890625
2026-02-06,2902.248291015625
2026-02-09,2908.760009765625
2026-02-10,2944.673095703125
2026-02-11,2870.873779296875
2026-02-12,2713.31005859375
2026-02-13,2656.1845703125
2026-02-16,2670.39208984375
2026-02-17,2681.04736328125
2026-02-18,2658.848388671875
2026-02-19,2642.075927734375
2026-02-20,2650.264892578125
2026-02-23,2640.497314453125
2026-02-24,2539.269775390625
2026-02-25,2594.126220703125
2026-02-26,2612.27978515625
2026-02-27,2602.11767578125
2026-03-02,2578.537353515625
2026-03-04,2553.181396484375
2026-03-05,2544.3017578125
2026-03-06,2523.385498046875
2026-03-09,2493.589111328125
2026-03-10,2479.480712890625
2026-03-11,2431.92529296875
2026-03-12,2409.726318359375
2026-03-13,2378.253173828125
2026-03-16,2376.970458984375
2026-03-17,2359.70458984375
2026-03-18,2408.14794921875
2026-03-19,2324.482177734375
2026-03-20,2358.619384765625
2026-03-23,2351.910400390625
2026-03-24,2366.709716796875
2026-03-25,2345.595947265625
2026-03-27,2357.830078125
2026-03-30,2327.34326171875
2026-04-01,2375.98388671875
2026-04-02,2417.915283203125
2026-04-06,2440.804931640625
2026-04-07,2505.823486328125
2026-04-08,2524.9638671875
2026-04-09,2554.365234375
2026-04-10,2490.53076171875
2026-04-13,2439.5224609375
2026-04-15,2520.72119140625
2026-04-16,2542.427001953125
2026-04-17,2546.965576171875
2026-04-20,2545.091064453125
2026-04-21,2575.57763671875
2026-04-22,2504.540771484375
2026-04-23,2488.064208984375
2026-04-24,2364.8349609375
2026-04-27,2414.85693359375
2026-04-28,2411.99560546875
2026-04-29,2441.59423828125
2026-04-30,2440.804931640625
2026-05-01,2440.804931640625
2026-05-04,2398.77490234375
2026-05-05,2394.828369140625
2026-05-06,2402.81982421875
2026-05-07,2369.274658203125
2026-05-08,2362.368408203125
2026-05-11,2360.888427734375
2026-05-12,2269.52734375
2026-05-13,2242.395263671875
2026-05-14,2215.953857421875
2026-05-15,2233.712890625
2026-05-18,2252.656005859375
2026-05-19,2295.968994140625
2026-05-20,2296.2646484375
2026-05-21,2296.0673828125
2026-05-22,2286.300048828125
2026-05-25,2308.199951171875
2026-05-26,2276.199951171875
2026-05-27,2284.199951171875
2026-05-28,2284.199951171875
2026-05-29,2258.89990234375
2026-06-01,2297.39990234375
2026-06-02,2446.89990234375
2026-06-03,2241.699951171875
2026-06-04,2241.0
2026-06-05,2198.89990234375
2026-06-08,2151.39990234375
2026-06-09,2151.0
2026-06-10,2153.89990234375
2026-06-11,2135.60009765625
2026-06-12,2161.39990234375
2026-06-15,2162.0
2026-06-16,2199.0
2026-06-17,2223.0
2026-06-18,2203.300048828125
2026-06-19,2125.0
