Price,Close
Ticker,ITC.NS
Date,
2025-06-19,396.6544189453125
2025-06-20,399.0858154296875
2025-06-23,394.6520690917969
2025-06-24,395.0811462402344
2025-06-25,396.9881591796875
2025-06-26,400.7544250488281
2025-06-27,399.18115234375
2025-06-30,397.08349609375
2025-07-01,395.7962646484375
2025-07-02,393.74627685546875
2025-07-03,394.1276550292969
2025-07-04,393.3648376464844
2025-07-07,396.79742431640625
2025-07-08,397.7986145019531
2025-07-09,399.9440002441406
2025-07-10,397.46490478515625
2025-07-11,397.4172058105469
2025-07-14,399.8962707519531
2025-07-15,402.4707336425781
2025-07-16,404.8544616699219
2025-07-17,404.2347106933594
2025-07-18,403.09051513671875
2025-07-21,400.5637512207031
2025-07-22,396.6544189453125
2025-07-23,395.65325927734375
2025-07-24,390.8857727050781
2025-07-25,390.361328125
2025-07-28,390.83807373046875
2025-07-29,389.45550537109375
2025-07-30,388.6450500488281
2025-07-31,392.79278564453125
2025-08-01,397.08349609375
2025-08-04,397.46490478515625
2025-08-05,394.89044189453125
2025-08-06,392.8404235839844
2025-08-07,394.36602783203125
2025-08-08,395.22418212890625
2025-08-11,397.46490478515625
2025-08-12,396.9881591796875
2025-08-13,394.8427734375
2025-08-14,392.3160095214844
2025-08-18,387.4054870605469
2025-08-19,390.0753173828125
2025-08-20,387.1671142578125
2025-08-21,386.69036865234375
2025-08-22,379.77752685546875
2025-08-25,380.7787170410156
2025-08-26,384.5926818847656
2025-08-28,382.2566223144531
2025-08-29,390.695068359375
2025-09-01,386.9764404296875
2025-09-02,387.8345947265625
2025-09-03,392.6020812988281
2025-09-04,396.5590515136719
2025-09-05,388.40667724609375
2025-09-08,388.5973815917969
2025-09-09,390.9811096191406
2025-09-10,393.8415832519531
2025-09-11,395.74859619140625
2025-09-12,394.5090637207031
2025-09-15,393.4601745605469
2025-09-16,393.8892822265625
2025-09-17,390.2659912109375
2025-09-18,392.4113464355469
2025-09-19,391.55322265625
2025-09-22,388.0252990722656
2025-09-23,384.4496765136719
2025-09-24,382.35198974609375
2025-09-25,381.49383544921875
2025-09-26,386.2613220214844
2025-09-29,388.3113098144531
2025-09-30,382.87640380859375
2025-10-01,386.7380676269531
2025-10-03,385.4985046386719
2025-10-06,382.11358642578125
2025-10-07,381.2077941894531
2025-10-08,381.16009521484375
2025-10-09,381.3031311035156
2025-10-10,384.0682373046875
2025-10-13,380.683349609375
2025-10-14,378.3472900390625
2025-10-15,381.3031311035156
2025-10-16,386.3089599609375
2025-10-17,392.98345947265625
2025-10-20,393.8415832519531
2025-10-21,393.6509094238281
2025-10-23,396.60675048828125
2025-10-24,397.4172058105469
2025-10-27,401.0881652832031
2025-10-28,398.466064453125
2025-10-29,401.9940185546875
2025-10-30,399.2765197753906
2025-10-31,400.8021240234375
2025-11-03,394.69976806640625
2025-11-04,389.88458251953125
2025-11-06,388.5497131347656
2025-11-07,385.2601318359375
2025-11-10,386.69036865234375
2025-11-11,387.929931640625
2025-11-12,388.07293701171875
2025-11-13,386.8334045410156
2025-11-14,389.1694641113281
2025-11-17,388.1683044433594
2025-11-18,386.9764404296875
2025-11-19,384.78338623046875
2025-11-20,386.59503173828125
2025-11-21,388.8834228515625
2025-11-24,384.78338623046875
2025-11-25,382.1612854003906
2025-11-26,383.5915222167969
2025-11-27,385.4985046386719
2025-11-28,385.4508361816406
2025-12-01,385.4508361816406
2025-12-02,382.3043212890625
2025-12-03,381.8752136230469
2025-12-04,384.3066101074219
2025-12-05,386.1182861328125
2025-12-08,383.5915222167969
2025-12-09,382.3996276855469
2025-12-10,384.4019775390625
2025-12-11,384.16363525390625
2025-12-12,381.49383544921875
2025-12-15,383.5915222167969
2025-12-16,383.0194091796875
2025-12-17,381.2077941894531
2025-12-18,381.7798767089844
2025-12-19,382.3996276855469
2025-12-22,383.9729309082031
2025-12-23,388.40667724609375
2025-12-24,387.6915588378906
2025-12-26,385.35546875
2025-12-29,383.8775634765625
2025-12-30,381.9705810546875
2025-12-31,384.25897216796875
2026-01-01,346.9295959472656
2026-01-02,333.7713317871094
2026-01-05,333.4376220703125
2026-01-06,326.5248107910156
2026-01-07,325.38055419921875
2026-01-08,325.0468444824219
2026-01-09,321.4712219238281
2026-01-12,322.6630859375
2026-01-13,319.13519287109375
2026-01-14,319.182861328125
2026-01-15,319.182861328125
2026-01-16,313.8909606933594
2026-01-19,317.7049255371094
2026-01-20,311.12579345703125
2026-01-21,309.64788818359375
2026-01-22,309.7432556152344
2026-01-23,308.3606872558594
2026-01-27,303.8315734863281
2026-01-28,306.2153015136719
2026-01-29,303.7839050292969
2026-01-30,307.1687927246094
2026-02-02,300.06524658203125
2026-02-03,301.924560546875
2026-02-04,305.5264587402344
2026-02-05,301.9732666015625
2026-02-06,317.1595153808594
2026-02-09,314.23907470703125
